merchant,industry,first_charge_date,country,business_size,subscription_volume,checkout_volume,payment_link_volume,total_volume,last_transaction_date,subscription_share,tenure_days
4bde8b29,Merchandise,2041-10-25 00:00:00+00:00,US,small,0,0,0,50,2041-10-25 00:00:00+00:00,0.0,240.0
c8848856,Merchandise,2039-11-29 00:00:00+00:00,ES,small,0,0,4196,10172,2042-06-22 00:00:00+00:00,0.0,936.0
97aa59ed,Clothing & accessory,2040-04-10 00:00:00+00:00,IT,small,0,0,0,228,2041-10-25 00:00:00+00:00,0.0,803.0
f84b8743,Art & photography,2041-10-25 00:00:00+00:00,GB,small,0,0,0,64528,2042-06-01 00:00:00+00:00,0.0,240.0
7b28829e,Food & drink,2040-04-09 00:00:00+00:00,US,small,0,0,0,15500,2041-10-25 00:00:00+00:00,0.0,804.0
87e34224,Merchandise,2040-07-22 00:00:00+00:00,AU,small,0,0,749,325591,2042-02-24 00:00:00+00:00,0.0,700.0
365ad86d,Merchandise,2040-09-03 00:00:00+00:00,ES,small,0,0,0,36316,2042-01-07 00:00:00+00:00,0.0,657.0
d154d1a6,Others,2040-09-24 00:00:00+00:00,AU,small,0,9757,0,9757,2041-10-31 00:00:00+00:00,0.0,636.0
62770d14,Merchandise,2040-11-20 00:00:00+00:00,US,small,0,0,0,4078,2041-10-25 00:00:00+00:00,0.0,579.0
b1d68104,Business services,2041-01-13 00:00:00+00:00,US,small,18463,0,0,29772,2042-03-01 00:00:00+00:00,0.6201464463254064,525.0
48a6ed25,Personal services,2041-05-02 00:00:00+00:00,SE,small,0,0,0,72612,2041-10-25 00:00:00+00:00,0.0,416.0
3369524,Business services,2041-10-25 00:00:00+00:00,FR,small,0,0,0,31348,2042-06-05 00:00:00+00:00,0.0,240.0
0c5106c7,Business services,2041-10-25 00:00:00+00:00,IN,small,0,880354,23566,903921,2042-06-20 00:00:00+00:00,0.0,240.0
b659cc2b,Furnishing,2041-10-25 00:00:00+00:00,FR,small,0,0,92731,455038,2042-03-29 00:00:00+00:00,0.0,240.0
fea3a156,Leisure,2041-10-25 00:00:00+00:00,DE,small,0,0,0,59339,2042-06-13 00:00:00+00:00,0.0,240.0
1071c107,Education,2041-07-18 00:00:00+00:00,HK,small,0,0,0,38330,2041-10-25 00:00:00+00:00,0.0,339.0
2e11f356,Software,2041-10-25 00:00:00+00:00,US,small,0,300,0,300,2041-11-03 00:00:00+00:00,0.0,240.0
8aeb604a,Automotive parts and repair/service shops,2041-10-25 00:00:00+00:00,LV,small,0,0,0,290,2041-10-25 00:00:00+00:00,0.0,240.0
cd2b7529,Business services,2041-10-25 00:00:00+00:00,US,small,0,0,0,38800,2041-10-25 00:00:00+00:00,0.0,240.0
f26a6f3d,Software,2041-10-25 00:00:00+00:00,US,small,0,22309,0,22309,2041-11-03 00:00:00+00:00,0.0,240.0
b26463cd,Grocery & food stores,2041-10-25 00:00:00+00:00,GB,small,0,0,0,18310,2042-02-01 00:00:00+00:00,0.0,240.0
e9b7563f,Transportation & car rental,2041-10-25 00:00:00+00:00,JP,small,0,0,245556,287231,2042-02-15 00:00:00+00:00,0.0,240.0
680b203d,Specialty retail,2041-10-25 00:00:00+00:00,GB,small,0,0,0,28772,2042-02-17 00:00:00+00:00,0.0,240.0
18f1e310,Food & drink,2041-10-25 00:00:00+00:00,FI,small,0,0,0,126104,2041-12-18 00:00:00+00:00,0.0,240.0
c0898350,Clothing & accessory,2041-10-25 00:00:00+00:00,RO,small,0,0,0,323919,2042-01-18 00:00:00+00:00,0.0,240.0
41a752b5,Business services,2041-10-25 00:00:00+00:00,AU,small,0,419854,0,419854,2041-11-23 00:00:00+00:00,0.0,240.0
7eb3f085,Business services,2041-10-25 00:00:00+00:00,GB,small,123298,0,169624,548915,2042-06-10 00:00:00+00:00,0.22462129837953052,240.0
d8849574,Travel & lodging,2041-10-25 00:00:00+00:00,GB,small,0,0,0,12894665,2042-06-22 00:00:00+00:00,0.0,240.0
e707efa1,Others,2041-10-25 00:00:00+00:00,US,small,0,0,0,1984,2041-10-25 00:00:00+00:00,0.0,240.0
4e7aca03,Rentals,2041-10-25 00:00:00+00:00,US,small,0,0,0,2564368,2042-04-26 00:00:00+00:00,0.0,240.0
265e4fca,Merchandise,2041-10-25 00:00:00+00:00,GB,small,0,0,0,465509,2042-06-22 00:00:00+00:00,0.0,240.0
49e632f7,Others,2041-10-25 00:00:00+00:00,ES,small,0,0,0,5894257,2042-02-12 00:00:00+00:00,0.0,240.0
891b5e2b,Personal services,2041-10-25 00:00:00+00:00,US,small,0,0,179700,179700,2042-02-12 00:00:00+00:00,0.0,240.0
8a5b36ca,Personal services,2041-10-25 00:00:00+00:00,US,small,0,0,500000,779700,2042-06-22 00:00:00+00:00,0.0,240.0
ea2dc63d,Education,2041-10-25 00:00:00+00:00,AU,small,0,0,0,160488,2042-04-24 00:00:00+00:00,0.0,240.0
2b1659f3,Education,2041-10-25 00:00:00+00:00,GB,small,0,0,87221,87221,2041-12-09 00:00:00+00:00,0.0,240.0
7b6c9ca9,Digital goods,2041-10-25 00:00:00+00:00,FR,small,0,0,0,5212,2041-11-22 00:00:00+00:00,0.0,240.0
ef181dcd,Digital goods,2041-10-25 00:00:00+00:00,LT,small,0,0,0,116,2041-10-25 00:00:00+00:00,0.0,240.0
bb44a6ed,Merchandise,2041-10-25 00:00:00+00:00,FR,small,0,0,0,4084897,2042-06-22 00:00:00+00:00,0.0,240.0
1ced0b8b,Education,2035-11-30 00:00:00+00:00,US,small,0,0,0,21582310,2042-04-19 00:00:00+00:00,0.0,2396.0
7e1a78bb,Charity,2037-09-27 00:00:00+00:00,US,medium,0,0,0,35500,2041-12-03 00:00:00+00:00,0.0,1729.0
1eb440c9,Food & drink,2038-09-28 00:00:00+00:00,FR,small,0,0,0,70,2041-10-26 00:00:00+00:00,0.0,1363.0
fb9c7f96,Charity,2041-10-26 00:00:00+00:00,US,small,0,0,0,4600,2042-05-26 00:00:00+00:00,0.0,239.0
6fcd65c7,Digital goods,2038-09-05 00:00:00+00:00,US,small,0,0,0,480000,2041-11-24 00:00:00+00:00,0.0,1386.0
af79afea,Digital goods,2040-06-30 00:00:00+00:00,CZ,small,0,222690,0,222690,2042-06-21 00:00:00+00:00,0.0,722.0
abde3304,Business services,2039-09-24 00:00:00+00:00,CH,small,0,0,0,208499,2042-03-29 00:00:00+00:00,0.0,1002.0
180c99c7,"Medical services, drugs, testing labs & equipment medium",2040-01-17 00:00:00+00:00,AU,small,0,0,0,23562968,2042-06-22 00:00:00+00:00,0.0,887.0
cfaf742c,Personal services,2040-05-26 00:00:00+00:00,US,small,771435,0,1457150,1457150,2042-06-06 00:00:00+00:00,0.5294135813059739,757.0
400660a4,Food & drink,2040-04-29 00:00:00+00:00,FR,small,0,0,0,75089,2042-05-18 00:00:00+00:00,0.0,784.0
4ef5a30b,Personal services,2040-06-13 00:00:00+00:00,US,small,100000,0,4900000,5000000,2042-06-07 00:00:00+00:00,0.02,739.0
c4f8519f,Clothing & accessory,2041-10-26 00:00:00+00:00,ES,small,0,0,0,96063,2042-01-30 00:00:00+00:00,0.0,239.0
62f71a53,Personal services,2041-10-26 00:00:00+00:00,US,small,0,0,0,705000,2042-03-07 00:00:00+00:00,0.0,239.0
f13bc8d4,Art & photography,2040-11-02 00:00:00+00:00,US,small,0,3860000,0,3860000,2042-03-12 00:00:00+00:00,0.0,597.0
f7fee478,Business services,2041-01-07 00:00:00+00:00,GB,small,0,0,2125850,2615668,2042-06-15 00:00:00+00:00,0.0,531.0
5cf73244,Merchandise,2041-10-26 00:00:00+00:00,ES,small,0,0,0,20963,2042-04-19 00:00:00+00:00,0.0,239.0
36d8ffa7,Others,2041-10-26 00:00:00+00:00,US,small,0,0,0,241150,2042-05-25 00:00:00+00:00,0.0,239.0
60eda4a9,Electronics,2041-10-26 00:00:00+00:00,IT,small,0,0,0,37309,2042-05-11 00:00:00+00:00,0.0,239.0
6c226306,Others,2041-10-26 00:00:00+00:00,GB,small,0,0,0,206,2041-10-26 00:00:00+00:00,0.0,239.0
5e0f36ac,Business services,2041-10-26 00:00:00+00:00,US,small,227500,0,0,547500,2042-06-05 00:00:00+00:00,0.4155251141552511,239.0
c1b8d515,Business services,2041-07-05 00:00:00+00:00,AU,small,0,0,0,32944,2041-11-11 00:00:00+00:00,0.0,352.0
b95aab06,Furnishing,2041-10-26 00:00:00+00:00,GB,small,0,21387634,0,23388466,2042-06-22 00:00:00+00:00,0.0,239.0
bf6c3e07,Business services,2041-10-26 00:00:00+00:00,GB,small,0,0,0,409,2042-03-04 00:00:00+00:00,0.0,239.0
7d0eaabb,Business services,2041-10-26 00:00:00+00:00,NL,small,0,0,0,557,2042-01-21 00:00:00+00:00,0.0,239.0
234fb6eb,Education,2041-10-26 00:00:00+00:00,MX,small,0,0,0,28080,2042-05-13 00:00:00+00:00,0.0,239.0
a2280c2d,Travel & lodging,2041-10-26 00:00:00+00:00,ES,small,0,0,29101,38924,2042-06-18 00:00:00+00:00,0.0,239.0
2b4aad5b,Personal services,2041-10-26 00:00:00+00:00,US,small,0,0,0,10000,2041-10-26 00:00:00+00:00,0.0,239.0
09dd4fe9,Others,2041-10-26 00:00:00+00:00,IT,small,0,0,0,2377,2041-10-26 00:00:00+00:00,0.0,239.0
75156924,"Religion, politics & other memberships",2041-10-26 00:00:00+00:00,MX,small,0,0,0,788439,2042-05-24 00:00:00+00:00,0.0,239.0
718baf3d,"Medical services, drugs, testing labs & equipment medium",2041-10-26 00:00:00+00:00,ES,small,0,0,0,373654,2042-06-22 00:00:00+00:00,0.0,239.0
65ae9711,Personal services,2041-10-26 00:00:00+00:00,BE,small,0,0,0,1275650,2042-06-20 00:00:00+00:00,0.0,239.0
1a9858c9,Grocery & food stores,2041-10-26 00:00:00+00:00,GB,small,0,0,341582,423973,2042-04-01 00:00:00+00:00,0.0,239.0
88609ecd,Automotive parts and repair/service shops,2041-10-26 00:00:00+00:00,US,small,0,0,0,25200,2041-10-26 00:00:00+00:00,0.0,239.0
1cae0eb7,Education,2041-10-26 00:00:00+00:00,US,small,0,0,267800,631800,2042-06-21 00:00:00+00:00,0.0,239.0
afb1ffac,Charity,2037-12-07 00:00:00+00:00,US,small,0,0,0,270000,2042-06-07 00:00:00+00:00,0.0,1658.0
b4335de1,Charity,2038-04-23 00:00:00+00:00,US,small,0,0,0,87500,2041-10-28 00:00:00+00:00,0.0,1521.0
64518f54,Digital goods,2041-10-27 00:00:00+00:00,CA,small,0,0,0,363665,2042-06-17 00:00:00+00:00,0.0,238.0
187fd75d,Education,2038-07-16 00:00:00+00:00,AU,small,0,0,0,24998,2041-10-27 00:00:00+00:00,0.0,1437.0
dc1e4513,Charity,2038-09-06 00:00:00+00:00,US,small,20000,0,0,20000,2042-02-28 00:00:00+00:00,1.0,1385.0
4e373a5f,Business services,2041-02-18 00:00:00+00:00,US,small,0,0,0,305000,2041-11-25 00:00:00+00:00,0.0,489.0
45688519,Specialty retail,2041-10-27 00:00:00+00:00,LV,small,0,0,0,100686,2042-04-05 00:00:00+00:00,0.0,238.0
10b464dd,Food & drink,2039-10-03 00:00:00+00:00,DE,small,0,0,0,696,2041-11-03 00:00:00+00:00,0.0,993.0
057c767a,Food & drink,2039-10-21 00:00:00+00:00,FR,small,0,0,0,232,2041-11-03 00:00:00+00:00,0.0,975.0
90f1fd13,Grocery & food stores,2040-03-14 00:00:00+00:00,GB,small,0,0,0,24717,2041-10-27 00:00:00+00:00,0.0,830.0
4602cdea,Others,2040-05-05 00:00:00+00:00,US,small,0,160000,0,160000,2042-04-02 00:00:00+00:00,0.0,778.0
1ef89fd8,Cosmetics,2040-06-17 00:00:00+00:00,GB,small,0,0,0,128739,2042-06-18 00:00:00+00:00,0.0,735.0
2bdccd10,Construction,2041-10-27 00:00:00+00:00,US,small,138600,99000,39600,138600,2042-04-30 00:00:00+00:00,1.0,238.0
523add21,Business services,2041-10-27 00:00:00+00:00,CA,small,0,0,0,100000,2041-10-27 00:00:00+00:00,0.0,238.0
0d21bf01,Business services,2041-10-27 00:00:00+00:00,FR,small,218341,0,0,218341,2042-06-04 00:00:00+00:00,1.0,238.0
51485979,Software,2041-02-08 00:00:00+00:00,IT,small,0,0,41908,141932,2042-05-13 00:00:00+00:00,0.0,499.0
0d59d1ab,Food & drink,2041-10-27 00:00:00+00:00,ES,small,0,0,0,559610,2042-06-01 00:00:00+00:00,0.0,238.0
72716a7f,Others,2041-10-27 00:00:00+00:00,US,small,15992,0,0,18492,2042-06-06 00:00:00+00:00,0.8648064027687649,238.0
24e89c2f,Food & drink,2041-10-27 00:00:00+00:00,IT,small,0,0,0,2364508,2042-04-15 00:00:00+00:00,0.0,238.0
2dd6d789,Others,2041-10-27 00:00:00+00:00,AT,small,0,0,0,11668,2041-11-12 00:00:00+00:00,0.0,238.0
b5708cdc,Software,2041-10-27 00:00:00+00:00,US,small,2861730,2825128,0,3065730,2042-06-22 00:00:00+00:00,0.933457936608899,238.0
c38e754d,Personal services,2041-10-27 00:00:00+00:00,MY,small,0,0,0,112050,2042-06-21 00:00:00+00:00,0.0,238.0
35e7c5bd,Software,2041-10-27 00:00:00+00:00,GB,small,0,5441,0,5523,2042-06-14 00:00:00+00:00,0.0,238.0
008c01fa,Others,2041-10-27 00:00:00+00:00,DE,small,0,9339,0,9339,2042-04-12 00:00:00+00:00,0.0,238.0
2f331919,Others,2041-10-27 00:00:00+00:00,IN,small,0,0,234994,234994,2042-01-09 00:00:00+00:00,0.0,238.0
381f6d39,Education,2041-10-27 00:00:00+00:00,AU,small,0,0,0,2653402,2042-06-20 00:00:00+00:00,0.0,238.0
6aacb721,Grocery & food stores,2041-10-27 00:00:00+00:00,JP,small,3308061,3308061,0,3308061,2042-06-22 00:00:00+00:00,1.0,238.0
c981cbe2,Business services,2041-10-27 00:00:00+00:00,US,small,2375000,0,0,2504500,2042-06-10 00:00:00+00:00,0.9482930724695549,238.0
f91596a3,Personal services,2041-10-27 00:00:00+00:00,ES,small,0,0,135000,1605000,2042-06-07 00:00:00+00:00,0.0,238.0
53fdba3f,Food & drink,2041-10-27 00:00:00+00:00,FR,small,0,0,0,21478,2042-03-18 00:00:00+00:00,0.0,238.0
fc518a24,Merchandise,2041-10-27 00:00:00+00:00,SI,small,0,0,0,1570,2041-10-27 00:00:00+00:00,0.0,238.0
23a56709,Digital goods,2041-10-27 00:00:00+00:00,US,small,3053,0,3053,3053,2042-02-10 00:00:00+00:00,1.0,238.0
1e1eaef3,Grocery & food stores,2041-10-27 00:00:00+00:00,NZ,small,0,0,0,1186068,2042-06-20 00:00:00+00:00,0.0,238.0
d3f0c26e,"Medical services, drugs, testing labs & equipment medium",2041-10-27 00:00:00+00:00,AU,small,0,0,0,239482,2042-06-06 00:00:00+00:00,0.0,238.0
b4e42e5c,Others,2041-10-27 00:00:00+00:00,BE,small,0,0,0,116,2041-10-27 00:00:00+00:00,0.0,238.0
52754233,Ticketing & events,2041-10-27 00:00:00+00:00,SG,small,0,17088486,0,17088486,2041-12-14 00:00:00+00:00,0.0,238.0
40bfdb7f,Clothing & accessory,2041-10-27 00:00:00+00:00,IN,small,0,0,0,27,2041-10-27 00:00:00+00:00,0.0,238.0
4c3a4398,Others,2041-10-27 00:00:00+00:00,DE,small,0,0,0,137897,2042-06-19 00:00:00+00:00,0.0,238.0
4f2e8fd3,Merchandise,2041-10-27 00:00:00+00:00,LT,small,0,0,0,635210,2042-06-22 00:00:00+00:00,0.0,238.0
c1dfac69,Others,2041-10-27 00:00:00+00:00,JP,small,0,2540656,0,2540656,2042-06-22 00:00:00+00:00,0.0,238.0
513090c6,Personal services,2041-10-27 00:00:00+00:00,AU,small,0,0,0,4868,2041-10-27 00:00:00+00:00,0.0,238.0
ffc8ca6b,Others,2041-10-27 00:00:00+00:00,FR,small,0,0,0,29366,2042-06-11 00:00:00+00:00,0.0,238.0
8ad68112,Software,2041-10-27 00:00:00+00:00,US,small,0,0,0,1050,2041-11-05 00:00:00+00:00,0.0,238.0
5242596a,Grocery & food stores,2041-10-27 00:00:00+00:00,GB,small,0,0,0,6705589,2042-05-11 00:00:00+00:00,0.0,238.0
9c287629,Education,2041-10-27 00:00:00+00:00,US,small,326200,0,9325499,9641799,2042-06-07 00:00:00+00:00,0.03383186063098805,238.0
8666e574,Food & drink,2041-10-27 00:00:00+00:00,ES,small,0,0,0,641675,2042-06-22 00:00:00+00:00,0.0,238.0
ba974252,Education,2041-10-27 00:00:00+00:00,GB,small,0,0,0,4463,2041-10-27 00:00:00+00:00,0.0,238.0
b227ee68,Software,2041-10-27 00:00:00+00:00,GB,small,0,0,1737990,1737990,2042-06-19 00:00:00+00:00,0.0,238.0
038d5dfc,Merchandise,2041-10-27 00:00:00+00:00,US,medium,0,0,0,3363168,2042-05-16 00:00:00+00:00,0.0,238.0
01781e7d,"Medical services, drugs, testing labs & equipment medium",2041-10-27 00:00:00+00:00,IT,small,0,0,0,20099,2041-10-27 00:00:00+00:00,0.0,238.0
e937a229,Education,2038-10-25 00:00:00+00:00,GB,small,138,0,0,138,2041-10-28 00:00:00+00:00,1.0,1336.0
f7a80969,Specialty retail,2040-10-26 00:00:00+00:00,ES,small,0,0,0,8178,2041-10-28 00:00:00+00:00,0.0,604.0
3d91f47e,Grocery & food stores,2038-06-29 00:00:00+00:00,US,small,0,0,90929,90929,2042-06-21 00:00:00+00:00,0.0,1454.0
1758e9a8,Clothing & accessory,2037-08-04 00:00:00+00:00,CA,medium,0,0,0,402700,2042-01-13 00:00:00+00:00,0.0,1783.0
ce0d0237,Clothing & accessory,2038-02-20 00:00:00+00:00,US,small,3100,6482,0,100532,2042-06-22 00:00:00+00:00,0.030835952731468587,1583.0
6aac85b9,Personal services,2040-01-30 00:00:00+00:00,US,small,0,0,0,650000,2041-10-28 00:00:00+00:00,0.0,874.0
b93e5beb,Others,2041-10-28 00:00:00+00:00,GB,small,0,0,0,2200,2041-11-02 00:00:00+00:00,0.0,237.0
7ec92a56,Furnishing,2040-09-02 00:00:00+00:00,FR,small,449759,0,1449022,2778892,2042-06-22 00:00:00+00:00,0.1618483194021214,658.0
03e9ea9a,Food & drink,2040-04-05 00:00:00+00:00,CZ,small,0,387458,0,387458,2041-11-11 00:00:00+00:00,0.0,808.0
40f33480,Business services,2040-06-17 00:00:00+00:00,US,small,0,0,0,135000,2041-10-28 00:00:00+00:00,0.0,735.0
e6000ae0,Clothing & accessory,2040-06-10 00:00:00+00:00,MX,small,0,20095,0,20095,2042-04-26 00:00:00+00:00,0.0,742.0
9aa8f942,Leisure,2040-07-24 00:00:00+00:00,US,small,0,0,0,15333,2042-04-12 00:00:00+00:00,0.0,698.0
d6a85f78,Business services,2041-10-28 00:00:00+00:00,AU,small,0,0,0,38,2041-10-28 00:00:00+00:00,0.0,237.0
16894cd1,Clothing & accessory,2041-10-28 00:00:00+00:00,US,small,0,0,0,9396,2041-11-09 00:00:00+00:00,0.0,237.0
592b3fb7,Others,2040-11-20 00:00:00+00:00,FR,small,0,0,0,1040,2041-10-28 00:00:00+00:00,0.0,579.0
0e25d5ed,Others,2041-01-12 00:00:00+00:00,DE,small,0,0,0,11158,2042-05-28 00:00:00+00:00,0.0,526.0
16b39564,Business services,2040-10-27 00:00:00+00:00,US,small,0,0,0,7221,2041-12-11 00:00:00+00:00,0.0,603.0
8eb62066,Furnishing,2040-11-29 00:00:00+00:00,ES,small,0,0,0,1651345,2042-06-02 00:00:00+00:00,0.0,570.0
7b10a0d5,Others,2041-10-28 00:00:00+00:00,GB,small,0,0,0,138,2041-10-28 00:00:00+00:00,0.0,237.0
5bfc5a4b,Software,2041-10-28 00:00:00+00:00,AU,small,183420,0,0,580920,2042-06-09 00:00:00+00:00,0.3157405494732493,237.0
f7dd3318,Grocery & food stores,2041-03-15 00:00:00+00:00,IT,small,0,0,0,52546,2042-06-03 00:00:00+00:00,0.0,464.0
3bcbaff0,Merchandise,2041-10-28 00:00:00+00:00,ES,small,0,37322,81173,146529,2042-06-17 00:00:00+00:00,0.0,237.0
694ed2f8,Specialty retail,2041-10-28 00:00:00+00:00,FR,small,0,0,0,30425,2042-04-21 00:00:00+00:00,0.0,237.0
058f2a33,Personal services,2041-03-10 00:00:00+00:00,GB,small,0,0,774795,774795,2042-06-17 00:00:00+00:00,0.0,469.0
4bbc711d,Grocery & food stores,2041-10-28 00:00:00+00:00,US,small,0,0,0,10231,2042-03-28 00:00:00+00:00,0.0,237.0
c0977306,Clothing & accessory,2041-10-28 00:00:00+00:00,MX,small,0,0,547742,2671785,2042-06-02 00:00:00+00:00,0.0,237.0
2d37098f,Ticketing & events,2041-10-28 00:00:00+00:00,US,small,0,370946,0,370946,2042-06-22 00:00:00+00:00,0.0,237.0
0c0660af,Cosmetics,2041-10-28 00:00:00+00:00,NZ,small,0,0,0,100249,2042-06-10 00:00:00+00:00,0.0,237.0
b74dd733,Software,2041-10-28 00:00:00+00:00,US,small,0,0,0,2372713,2042-06-22 00:00:00+00:00,0.0,237.0
90656c6e,Food & drink,2041-10-28 00:00:00+00:00,US,small,0,0,0,2938000,2042-06-21 00:00:00+00:00,0.0,237.0
be28d3ca,Clothing & accessory,2041-10-28 00:00:00+00:00,AU,small,0,0,0,24350,2041-11-14 00:00:00+00:00,0.0,237.0
4.92E+27,Business services,2041-10-28 00:00:00+00:00,FR,small,0,0,0,350471,2041-10-28 00:00:00+00:00,0.0,237.0
a952489b,Personal services,2041-10-28 00:00:00+00:00,FR,small,32154,0,464722,876363,2042-06-20 00:00:00+00:00,0.036690275604971914,237.0
ae29035e,Business services,2041-10-28 00:00:00+00:00,CH,small,0,0,39999,39999,2041-11-18 00:00:00+00:00,0.0,237.0
1d023723,Education,2041-10-28 00:00:00+00:00,US,small,0,0,0,542435,2042-06-18 00:00:00+00:00,0.0,237.0
316dc9dd,Software,2041-10-28 00:00:00+00:00,US,small,402445,0,0,1115365,2042-06-17 00:00:00+00:00,0.36081910406010587,237.0
24093c10,"Religion, politics & other memberships",2041-10-28 00:00:00+00:00,US,small,0,0,73900,73900,2042-03-03 00:00:00+00:00,0.0,237.0
31dcedec,Digital goods,2041-10-28 00:00:00+00:00,US,small,0,0,0,69900,2041-10-28 00:00:00+00:00,0.0,237.0
ce59e2eb,Business services,2041-10-28 00:00:00+00:00,FR,small,0,0,440647,440647,2042-06-19 00:00:00+00:00,0.0,237.0
e265195c,Digital goods,2041-10-28 00:00:00+00:00,HK,small,0,509895,0,509895,2042-06-21 00:00:00+00:00,0.0,237.0
b4b97c67,Software,2041-10-28 00:00:00+00:00,US,small,0,178499,0,178499,2042-04-29 00:00:00+00:00,0.0,237.0
76707780,Digital goods,2041-10-28 00:00:00+00:00,US,small,0,0,0,100,2041-10-28 00:00:00+00:00,0.0,237.0
1d3a34eb,Personal services,2041-10-28 00:00:00+00:00,FR,small,0,0,17524,17524,2041-10-28 00:00:00+00:00,0.0,237.0
dd27545f,Business services,2041-10-28 00:00:00+00:00,US,small,0,0,0,576300,2042-06-21 00:00:00+00:00,0.0,237.0
b9a0e817,Merchandise,2041-10-28 00:00:00+00:00,IT,small,0,0,0,32487,2042-05-19 00:00:00+00:00,0.0,237.0
a11d2224,Education,2037-11-22 00:00:00+00:00,US,small,156000,0,0,189000,2042-01-24 00:00:00+00:00,0.8253968253968254,1673.0
f1cb374f,Personal services,2039-11-23 00:00:00+00:00,US,small,0,0,0,10000,2041-11-09 00:00:00+00:00,0.0,942.0
bfc50553,Clothing & accessory,2038-08-14 00:00:00+00:00,US,small,0,0,0,11543,2041-10-29 00:00:00+00:00,0.0,1408.0
c073eb84,"Religion, politics & other memberships",2039-10-09 00:00:00+00:00,US,small,0,0,0,4000,2041-10-29 00:00:00+00:00,0.0,987.0
ed184703,Digital goods,2040-05-28 00:00:00+00:00,SK,small,0,15840,0,385421,2042-06-20 00:00:00+00:00,0.0,755.0
47778d37,Personal services,2040-09-10 00:00:00+00:00,CA,small,164086,0,437377,437377,2042-06-20 00:00:00+00:00,0.37515918761160283,650.0
d0d3a191,Leisure,2041-02-19 00:00:00+00:00,FR,small,0,0,0,440014,2042-06-20 00:00:00+00:00,0.0,488.0
d1674292,"Medical services, drugs, testing labs & equipment medium",2041-03-10 00:00:00+00:00,GB,small,0,0,0,6025,2041-10-29 00:00:00+00:00,0.0,469.0
ce90dd9a,Others,2041-04-26 00:00:00+00:00,GB,small,0,0,0,25634,2041-10-29 00:00:00+00:00,0.0,422.0
5e15c1ce,Leisure,2041-10-29 00:00:00+00:00,CA,small,0,0,0,807,2041-10-29 00:00:00+00:00,0.0,236.0
413ab14e,Software,2041-10-29 00:00:00+00:00,US,small,174420,0,0,174420,2041-10-29 00:00:00+00:00,1.0,236.0
265dfbd1,Others,2041-10-29 00:00:00+00:00,GB,small,0,0,0,7651376,2042-06-22 00:00:00+00:00,0.0,236.0
caceb131,Grocery & food stores,2041-10-29 00:00:00+00:00,DE,small,0,0,0,28743,2042-02-23 00:00:00+00:00,0.0,236.0
0fa6726b,Business services,2041-10-29 00:00:00+00:00,US,small,0,0,0,200000,2041-10-29 00:00:00+00:00,0.0,236.0
49d03e2a,Personal services,2041-10-29 00:00:00+00:00,GB,small,214735,0,132006,214735,2042-06-01 00:00:00+00:00,1.0,236.0
921c4425,Specialty retail,2041-10-29 00:00:00+00:00,US,small,0,0,0,21139,2042-02-11 00:00:00+00:00,0.0,236.0
99c15744,Ticketing & events,2041-10-29 00:00:00+00:00,DE,small,0,0,0,152407,2041-12-14 00:00:00+00:00,0.0,236.0
e6ac2aa5,Software,2041-10-29 00:00:00+00:00,US,small,0,0,0,50180425,2042-06-21 00:00:00+00:00,0.0,236.0
a219a264,Education,2041-10-29 00:00:00+00:00,GB,small,220793,0,226583,226583,2042-06-10 00:00:00+00:00,0.9744464500867231,236.0
8d59efe7,Rentals,2041-10-29 00:00:00+00:00,US,small,0,0,0,100,2041-10-29 00:00:00+00:00,0.0,236.0
b408466f,Clothing & accessory,2041-10-29 00:00:00+00:00,IE,small,0,0,0,1520036,2042-06-21 00:00:00+00:00,0.0,236.0
b16d2fdd,Merchandise,2041-10-29 00:00:00+00:00,IT,small,0,0,0,1743342,2042-06-20 00:00:00+00:00,0.0,236.0
3abc1c8c,Business services,2041-10-29 00:00:00+00:00,SE,small,0,0,0,759671,2042-05-29 00:00:00+00:00,0.0,236.0
1c026d45,Business services,2041-10-29 00:00:00+00:00,CA,small,0,0,29668,29668,2041-10-29 00:00:00+00:00,0.0,236.0
2dcf8a83,Cosmetics,2041-10-29 00:00:00+00:00,US,small,0,0,0,2691,2042-05-04 00:00:00+00:00,0.0,236.0
947d5fd0,Clothing & accessory,2037-01-31 00:00:00+00:00,JP,small,0,0,0,30146,2042-03-01 00:00:00+00:00,0.0,1968.0
bb931a14,Merchandise,2038-09-08 00:00:00+00:00,GB,small,0,0,0,68967,2042-04-30 00:00:00+00:00,0.0,1383.0
8fd8ee06,Business services,2041-10-30 00:00:00+00:00,US,small,0,0,0,471789,2042-06-11 00:00:00+00:00,0.0,235.0
f4847f40,Business services,2041-10-30 00:00:00+00:00,AU,small,0,0,0,112758,2041-10-30 00:00:00+00:00,0.0,235.0
c7653a9d,Education,2039-09-11 00:00:00+00:00,GB,small,0,0,0,18751,2041-11-03 00:00:00+00:00,0.0,1015.0
e3fa1949,Cosmetics,2040-05-21 00:00:00+00:00,US,small,0,0,0,20454409,2042-06-20 00:00:00+00:00,0.0,762.0
5e25c258,Software,2041-10-30 00:00:00+00:00,AU,small,0,0,0,2331,2041-10-30 00:00:00+00:00,0.0,235.0
6de801a1,Merchandise,2040-10-21 00:00:00+00:00,US,small,0,0,0,8043,2042-05-26 00:00:00+00:00,0.0,609.0
